id,split,label,source,width,height,md5,raw_path,aspect_ratio
train_0384,train,struk,cord-v2,864,1296,e6f46dc580a4aebfb3f522508642b50a,/content/dataset/raw/struk/train_0384.jpg,0.6666666666666666
train_0385,train,struk,cord-v2,1108,1478,4408e8eacfef5a36ea6c4afccba31614,/content/dataset/raw/struk/train_0385.jpg,0.7496617050067659
train_0386,train,struk,cord-v2,1108,1478,f124de933e971d613d3076fae3ebab38,/content/dataset/raw/struk/train_0386.jpg,0.7496617050067659
train_0387,train,struk,cord-v2,576,864,172741c9a6d33a6165d3e86d3a43c62e,/content/dataset/raw/struk/train_0387.jpg,0.6666666666666666
train_0388,train,struk,cord-v2,472,904,0eb29e8e4a5635cb3b7468e5e903ebd2,/content/dataset/raw/struk/train_0388.jpg,0.5221238938053098
train_0389,train,struk,cord-v2,576,864,fdd9ba0ded0face25d8f1ace3328382c,/content/dataset/raw/struk/train_0389.jpg,0.6666666666666666
train_0390,train,struk,cord-v2,576,864,419d825f3b45ea421204960c443eb584,/content/dataset/raw/struk/train_0390.jpg,0.6666666666666666
train_0391,train,struk,cord-v2,432,648,8b018ad1ec288f429e577431ff6801b2,/content/dataset/raw/struk/train_0391.jpg,0.6666666666666666
train_0392,train,struk,cord-v2,864,1296,16685ab2e985ab8e70064e0da8957c35,/content/dataset/raw/struk/train_0392.jpg,0.6666666666666666
train_0393,train,struk,cord-v2,864,1296,0aa2d4e4619fc654dfa14b564111f45b,/content/dataset/raw/struk/train_0393.jpg,0.6666666666666666
train_0394,train,struk,cord-v2,864,1296,d202f596b0acd720b141a6369480ca0e,/content/dataset/raw/struk/train_0394.jpg,0.6666666666666666
train_0395,train,struk,cord-v2,1196,1196,763ac4b408bd4b801a76e14f4ceb64f1,/content/dataset/raw/struk/train_0395.jpg,1.0
train_0396,train,struk,cord-v2,864,1296,941250dfdbc19d3e43ba6e129416c55a,/content/dataset/raw/struk/train_0396.jpg,0.6666666666666666
train_0397,train,struk,cord-v2,864,1296,bf637717d660a3040463a1d0fefe04c7,/content/dataset/raw/struk/train_0397.jpg,0.6666666666666666
train_0398,train,struk,cord-v2,864,1296,82c1026cf13916a3235a3746e04ebfab,/content/dataset/raw/struk/train_0398.jpg,0.6666666666666666
train_0399,train,struk,cord-v2,960,1280,f4ddc6221b7ea153f65dcdf4f804457b,/content/dataset/raw/struk/train_0399.jpg,0.75
train_0400,train,struk,cord-v2,576,864,dfbd83613cfb6ef46da71f2d1d54a7fd,/content/dataset/raw/struk/train_0400.jpg,0.6666666666666666
train_0401,train,struk,cord-v2,576,864,ca82d881e00bd0cddca880ae5f14948c,/content/dataset/raw/struk/train_0401.jpg,0.6666666666666666
train_0402,train,struk,cord-v2,296,474,cde2f6268e75c0ba927bf72db1abd2ca,/content/dataset/raw/struk/train_0402.jpg,0.6244725738396625
train_0403,train,struk,cord-v2,864,1296,73474f40596b8008da3d3c66e75d21b0,/content/dataset/raw/struk/train_0403.jpg,0.6666666666666666
train_0404,train,struk,cord-v2,576,864,e20fbd88b2ed04ba025d8b7b6c3e09b6,/content/dataset/raw/struk/train_0404.jpg,0.6666666666666666
train_0405,train,struk,cord-v2,1080,1920,950f33e2528cffae10c45aa37b09165e,/content/dataset/raw/struk/train_0405.jpg,0.5625
train_0406,train,struk,cord-v2,272,364,fad9cd1451f9bac2e8a675b0e12e237a,/content/dataset/raw/struk/train_0406.jpg,0.7472527472527473
train_0407,train,struk,cord-v2,576,864,ba2ee49754f6fc04ac9b8de9c53fe6c7,/content/dataset/raw/struk/train_0407.jpg,0.6666666666666666
train_0408,train,struk,cord-v2,622,1280,be85c09a0d290de536e9b7bdfe09ccd8,/content/dataset/raw/struk/train_0408.jpg,0.4859375
train_0409,train,struk,cord-v2,864,1296,eac8ee39f5a44013fe99273d421f32bf,/content/dataset/raw/struk/train_0409.jpg,0.6666666666666666
train_0410,train,struk,cord-v2,576,864,dffe88519eb350a52c618a0521c4435c,/content/dataset/raw/struk/train_0410.jpg,0.6666666666666666
train_0411,train,struk,cord-v2,1536,2730,47618d90e654cf848a45dca0d64adbeb,/content/dataset/raw/struk/train_0411.jpg,0.5626373626373626
train_0412,train,struk,cord-v2,576,864,73765516451caf74d9bfe2d8e877c08d,/content/dataset/raw/struk/train_0412.jpg,0.6666666666666666
train_0413,train,struk,cord-v2,1108,1478,1069421fa2178d820fdba09585e4f1ee,/content/dataset/raw/struk/train_0413.jpg,0.7496617050067659
train_0414,train,struk,cord-v2,864,1296,f665890f9c72008ec53f56449e5f7944,/content/dataset/raw/struk/train_0414.jpg,0.6666666666666666
train_0415,train,struk,cord-v2,864,1296,3fe2c92ddec376daf8aa2de7681fdfb7,/content/dataset/raw/struk/train_0415.jpg,0.6666666666666666
train_0416,train,struk,cord-v2,2304,4096,613f50b140cc31ba6cf9b93755382af0,/content/dataset/raw/struk/train_0416.jpg,0.5625
train_0417,train,struk,cord-v2,960,1280,d6dfaf187b8d43686088e8be0a801464,/content/dataset/raw/struk/train_0417.jpg,0.75
train_0418,train,struk,cord-v2,1152,1728,dcc6ec9d391337bc0b0e60af9aa39030,/content/dataset/raw/struk/train_0418.jpg,0.6666666666666666
train_0419,train,struk,cord-v2,960,1280,7631583f2cab3126f1cfbaefc97057ad,/content/dataset/raw/struk/train_0419.jpg,0.75
train_0420,train,struk,cord-v2,576,864,7bc0943d604211a164ebd4a27bb42f34,/content/dataset/raw/struk/train_0420.jpg,0.6666666666666666
train_0421,train,struk,cord-v2,1108,1477,c4545835933cf46f2b592bc32f5002bc,/content/dataset/raw/struk/train_0421.jpg,0.7501692620176033
train_0422,train,struk,cord-v2,576,864,152b5a8b3a94c78a2cf1593c8532ab9f,/content/dataset/raw/struk/train_0422.jpg,0.6666666666666666
train_0423,train,struk,cord-v2,864,1296,98d8a26312264ce5c99d26c4f02cd560,/content/dataset/raw/struk/train_0423.jpg,0.6666666666666666
train_0424,train,struk,cord-v2,864,1296,e177b1e10726deede857427c9d4f0ceb,/content/dataset/raw/struk/train_0424.jpg,0.6666666666666666
train_0425,train,struk,cord-v2,864,1296,8eefcd4bfc0f5e7fb9a5b4602a1736d7,/content/dataset/raw/struk/train_0425.jpg,0.6666666666666666
train_0426,train,struk,cord-v2,864,1296,b5b15fcad36a84c31231cbc66b6d65cb,/content/dataset/raw/struk/train_0426.jpg,0.6666666666666666
train_0427,train,struk,cord-v2,864,1296,8d35e9618af97a88160b4e8e4f29cfa7,/content/dataset/raw/struk/train_0427.jpg,0.6666666666666666
train_0428,train,struk,cord-v2,864,1296,e6cd3afb28452b7a6896d5088cf10af0,/content/dataset/raw/struk/train_0428.jpg,0.6666666666666666
train_0429,train,struk,cord-v2,864,1296,9c36f66dabe88abb42cf346e2cd8312b,/content/dataset/raw/struk/train_0429.jpg,0.6666666666666666
train_0430,train,struk,cord-v2,864,1296,8d0453263cecc80c685190600a78f601,/content/dataset/raw/struk/train_0430.jpg,0.6666666666666666
train_0431,train,struk,cord-v2,864,1296,6508b57cf5d2d9bcfb95a17c2da68c2e,/content/dataset/raw/struk/train_0431.jpg,0.6666666666666666
train_0432,train,struk,cord-v2,984,1498,f288c8c62e0ca2d9aef9a5ea29e8d56e,/content/dataset/raw/struk/train_0432.jpg,0.6568758344459279
train_0433,train,struk,cord-v2,576,864,b2d1521a27910078d151b9f9d21219ee,/content/dataset/raw/struk/train_0433.jpg,0.6666666666666666
train_0434,train,struk,cord-v2,2304,4096,5720523012595a55515c8e72be35f6d1,/content/dataset/raw/struk/train_0434.jpg,0.5625
train_0435,train,struk,cord-v2,800,1280,f1363885d6dfd4fd103d2bf7cae9f50b,/content/dataset/raw/struk/train_0435.jpg,0.625
train_0436,train,struk,cord-v2,2304,4096,0a6de6c8dabc4846bfc9aae869f849b7,/content/dataset/raw/struk/train_0436.jpg,0.5625
train_0437,train,struk,cord-v2,819,1088,155a88f802e0b404c01605787bd7f5c7,/content/dataset/raw/struk/train_0437.jpg,0.7527573529411765
train_0438,train,struk,cord-v2,576,864,6804abad1c49c9e6a9c07f0d449994cb,/content/dataset/raw/struk/train_0438.jpg,0.6666666666666666
train_0439,train,struk,cord-v2,576,864,e2a826b819794ac73773832c60fa0f77,/content/dataset/raw/struk/train_0439.jpg,0.6666666666666666
train_0440,train,struk,cord-v2,2304,4096,1c39bb5cf90c2ebd77dd620d1178ce92,/content/dataset/raw/struk/train_0440.jpg,0.5625
train_0441,train,struk,cord-v2,960,1280,6109f7b8ada164a53345b6f1523c1872,/content/dataset/raw/struk/train_0441.jpg,0.75
train_0442,train,struk,cord-v2,864,1296,9cc7ae61f46695bd04f622d8b1253b87,/content/dataset/raw/struk/train_0442.jpg,0.6666666666666666
train_0443,train,struk,cord-v2,864,1296,a1d318b2f251dea69934ffc34be90830,/content/dataset/raw/struk/train_0443.jpg,0.6666666666666666
train_0444,train,struk,cord-v2,1108,1478,d6509472b8ddeacded8c8ce22a6cc846,/content/dataset/raw/struk/train_0444.jpg,0.7496617050067659
train_0445,train,struk,cord-v2,1108,1478,7b61a8f2c9b936943bb380f093456779,/content/dataset/raw/struk/train_0445.jpg,0.7496617050067659
train_0446,train,struk,cord-v2,576,864,0168c29bf411fddf9a972a83c3b30d27,/content/dataset/raw/struk/train_0446.jpg,0.6666666666666666
train_0447,train,struk,cord-v2,1152,1728,ccb242aeda0b610b37d57d3e283f7a30,/content/dataset/raw/struk/train_0447.jpg,0.6666666666666666
train_0448,train,struk,cord-v2,1108,1478,cfecf79d90c3c2b7650b7a62a521dd25,/content/dataset/raw/struk/train_0448.jpg,0.7496617050067659
train_0449,train,struk,cord-v2,864,1296,4c33ca323e66ae7fb52d0369c2a6e7c1,/content/dataset/raw/struk/train_0449.jpg,0.6666666666666666
train_0450,train,struk,cord-v2,2304,4096,723825860706ae06078ce84ca6b03449,/content/dataset/raw/struk/train_0450.jpg,0.5625
train_0451,train,struk,cord-v2,960,1280,24a777129b927d1cae29974d0c1af01e,/content/dataset/raw/struk/train_0451.jpg,0.75
train_0452,train,struk,cord-v2,864,1296,e70f7eea60457dffa558e2d94787795d,/content/dataset/raw/struk/train_0452.jpg,0.6666666666666666
train_0453,train,struk,cord-v2,864,1296,c7ba6b438f673690c4ac779ea5774021,/content/dataset/raw/struk/train_0453.jpg,0.6666666666666666
train_0454,train,struk,cord-v2,2304,4096,fc791b2a08e380979c1ed4126ec574d2,/content/dataset/raw/struk/train_0454.jpg,0.5625
train_0455,train,struk,cord-v2,2304,4096,c36f807286c4c7da2191c5efb0c39b9c,/content/dataset/raw/struk/train_0455.jpg,0.5625
train_0456,train,struk,cord-v2,864,1296,a2b0b866de3308c325b7df161b67f699,/content/dataset/raw/struk/train_0456.jpg,0.6666666666666666
train_0457,train,struk,cord-v2,522,646,cba22df688cd644c50a30a1482b02771,/content/dataset/raw/struk/train_0457.jpg,0.8080495356037152
train_0458,train,struk,cord-v2,1152,1728,1c91a9eda45472ff52bbaae00c45ea6f,/content/dataset/raw/struk/train_0458.jpg,0.6666666666666666
train_0459,train,struk,cord-v2,1152,1728,8de8d2c9ab87e58a5dac1d12583bb76a,/content/dataset/raw/struk/train_0459.jpg,0.6666666666666666
train_0460,train,struk,cord-v2,576,864,6500c1a1446fa5462c0e0c2322d52601,/content/dataset/raw/struk/train_0460.jpg,0.6666666666666666
train_0461,train,struk,cord-v2,1080,1920,2e7951691c24a1a00ceb85c89aad5331,/content/dataset/raw/struk/train_0461.jpg,0.5625
train_0462,train,struk,cord-v2,576,864,872fca49769ceee3a7e54b3f9e8605e6,/content/dataset/raw/struk/train_0462.jpg,0.6666666666666666
train_0463,train,struk,cord-v2,864,1296,523d359e0cb39cdba1d4e3dae01b9c20,/content/dataset/raw/struk/train_0463.jpg,0.6666666666666666
train_0464,train,struk,cord-v2,864,1296,529fe72f50040e3b7bebbcd607470206,/content/dataset/raw/struk/train_0464.jpg,0.6666666666666666
train_0465,train,struk,cord-v2,864,1296,a5b7c55d07cf16ba5ee02872fbe47d15,/content/dataset/raw/struk/train_0465.jpg,0.6666666666666666
train_0466,train,struk,cord-v2,576,864,3a4fd8aa2093f67f40f8258393cdd097,/content/dataset/raw/struk/train_0466.jpg,0.6666666666666666
train_0467,train,struk,cord-v2,864,1296,8fd260edde5ba939fb545abcb832c9e5,/content/dataset/raw/struk/train_0467.jpg,0.6666666666666666
train_0468,train,struk,cord-v2,1108,1478,0613a7ec693c5db21c2380aba54df57e,/content/dataset/raw/struk/train_0468.jpg,0.7496617050067659
train_0469,train,struk,cord-v2,576,864,f9f2427e97bf27c9840f07f7c4dae6ac,/content/dataset/raw/struk/train_0469.jpg,0.6666666666666666
train_0470,train,struk,cord-v2,864,1296,8f883707926b990f318f5c3e70227771,/content/dataset/raw/struk/train_0470.jpg,0.6666666666666666
train_0471,train,struk,cord-v2,576,864,e352401cd459b74540d6ec8e1f463316,/content/dataset/raw/struk/train_0471.jpg,0.6666666666666666
train_0472,train,struk,cord-v2,558,658,8aff85436ac57ead7beb47f9bd0e0cce,/content/dataset/raw/struk/train_0472.jpg,0.8480243161094225
train_0473,train,struk,cord-v2,576,864,92ed8206a091dfed585238b53cc78e3e,/content/dataset/raw/struk/train_0473.jpg,0.6666666666666666
train_0474,train,struk,cord-v2,576,864,bb0bc597cc7db9c713e02e1f54893fdc,/content/dataset/raw/struk/train_0474.jpg,0.6666666666666666
train_0475,train,struk,cord-v2,1108,1478,ab8185980d869f8b381d20a6496fc1d4,/content/dataset/raw/struk/train_0475.jpg,0.7496617050067659
train_0476,train,struk,cord-v2,1108,1478,8e1cb15a11556d9b389724967069df8a,/content/dataset/raw/struk/train_0476.jpg,0.7496617050067659
train_0477,train,struk,cord-v2,1836,3264,734cffbbf03a56be921ce2b04c8bd282,/content/dataset/raw/struk/train_0477.jpg,0.5625
train_0478,train,struk,cord-v2,720,1280,2d806fe5c5feb5368fe6a8affd447e30,/content/dataset/raw/struk/train_0478.jpg,0.5625
train_0479,train,struk,cord-v2,576,864,6b0b1a281ecc7aac611a8acb5f775012,/content/dataset/raw/struk/train_0479.jpg,0.6666666666666666
train_0480,train,struk,cord-v2,2304,4096,4749ad9dc0bd8bbadd110df2baec730a,/content/dataset/raw/struk/train_0480.jpg,0.5625
train_0481,train,struk,cord-v2,864,1296,afe91c7e9b48affbd2413a695af51a37,/content/dataset/raw/struk/train_0481.jpg,0.6666666666666666
train_0482,train,struk,cord-v2,864,1296,cf23431ae29342d82f466dba4bf81365,/content/dataset/raw/struk/train_0482.jpg,0.6666666666666666
train_0483,train,struk,cord-v2,864,1296,da4a1aa3c0df0bcf4d6cc34e0156796b,/content/dataset/raw/struk/train_0483.jpg,0.6666666666666666
train_0484,train,struk,cord-v2,576,864,7261998b65644b5ba1023f2995bd91ec,/content/dataset/raw/struk/train_0484.jpg,0.6666666666666666
train_0485,train,struk,cord-v2,864,1296,7984dcb3e2e3b3688a6798e6a25a90d7,/content/dataset/raw/struk/train_0485.jpg,0.6666666666666666
train_0486,train,struk,cord-v2,864,1296,8b6f0befbb540bead711e9f6b2ad9356,/content/dataset/raw/struk/train_0486.jpg,0.6666666666666666
train_0487,train,struk,cord-v2,582,1592,50d317b9bd5b0179bfe04172818106f2,/content/dataset/raw/struk/train_0487.jpg,0.3655778894472362
train_0488,train,struk,cord-v2,960,1280,8950977cf2586bfedbc602eb92a0e0c4,/content/dataset/raw/struk/train_0488.jpg,0.75
train_0489,train,struk,cord-v2,864,1296,ffa2cb22410da99329b18d4b092599e0,/content/dataset/raw/struk/train_0489.jpg,0.6666666666666666
train_0490,train,struk,cord-v2,720,1280,a9b4ba02e3699c0e7e4554628a77f92e,/content/dataset/raw/struk/train_0490.jpg,0.5625
train_0491,train,struk,cord-v2,864,1296,011d66611faf59fd4c9b326369103fb0,/content/dataset/raw/struk/train_0491.jpg,0.6666666666666666
train_0492,train,struk,cord-v2,1536,2730,34b39fe9af4e4444c380c7ff2adfc46d,/content/dataset/raw/struk/train_0492.jpg,0.5626373626373626
train_0493,train,struk,cord-v2,1080,1920,fe441c72ee51332f65c00cdcce794d95,/content/dataset/raw/struk/train_0493.jpg,0.5625
train_0494,train,struk,cord-v2,2304,4096,4bbfc064e87ba04b3b5430d2fbc9965e,/content/dataset/raw/struk/train_0494.jpg,0.5625
train_0495,train,struk,cord-v2,960,1280,9217aa6234d948777e7d5c4b21215539,/content/dataset/raw/struk/train_0495.jpg,0.75
train_0496,train,struk,cord-v2,576,864,6d40ddaff4e287a6c4a80e35bef59c8a,/content/dataset/raw/struk/train_0496.jpg,0.6666666666666666
train_0497,train,struk,cord-v2,1836,3264,0705d23d42b60c3c78960b1e9bcae4ba,/content/dataset/raw/struk/train_0497.jpg,0.5625
train_0498,train,struk,cord-v2,576,864,47345fabbbab7eb714a59871c9bd9c65,/content/dataset/raw/struk/train_0498.jpg,0.6666666666666666
train_0499,train,struk,cord-v2,576,864,26e9825eb704346d3cce9897442ca7a7,/content/dataset/raw/struk/train_0499.jpg,0.6666666666666666
train_0500,train,struk,cord-v2,763,1280,ae606b6fc940ce053fd1dd200b2ab795,/content/dataset/raw/struk/train_0500.jpg,0.59609375
train_0501,train,struk,cord-v2,864,1296,09068319ba1339dc5f6f3c91cb20e988,/content/dataset/raw/struk/train_0501.jpg,0.6666666666666666
train_0502,train,struk,cord-v2,864,1296,b20f07912151153cd825235a6b8740c8,/content/dataset/raw/struk/train_0502.jpg,0.6666666666666666
train_0503,train,struk,cord-v2,576,864,7b5b6c8ce3cc3b3ff7f73ae780a87af0,/content/dataset/raw/struk/train_0503.jpg,0.6666666666666666
train_0504,train,struk,cord-v2,864,1296,fc54076a52f5ed86d639f7460582d395,/content/dataset/raw/struk/train_0504.jpg,0.6666666666666666
train_0505,train,struk,cord-v2,864,1296,acb0a87c3a63468b7f52a6f8f2f9601f,/content/dataset/raw/struk/train_0505.jpg,0.6666666666666666
train_0506,train,struk,cord-v2,864,1296,c752875dda460a2cf04066ab5a139e69,/content/dataset/raw/struk/train_0506.jpg,0.6666666666666666
train_0507,train,struk,cord-v2,720,1280,5f7f612863767473f717c9c435142ffa,/content/dataset/raw/struk/train_0507.jpg,0.5625
train_0508,train,struk,cord-v2,576,864,8749bab08d76991f98a927b4c4a701ee,/content/dataset/raw/struk/train_0508.jpg,0.6666666666666666
train_0509,train,struk,cord-v2,576,864,093ce475e18f18b8f2f5b8208ee229a4,/content/dataset/raw/struk/train_0509.jpg,0.6666666666666666
train_0510,train,struk,cord-v2,864,1296,30fee2def23ff3c538c9084cd4567529,/content/dataset/raw/struk/train_0510.jpg,0.6666666666666666
train_0511,train,struk,cord-v2,864,1296,ebe176133061872d21755d1c3741b7c3,/content/dataset/raw/struk/train_0511.jpg,0.6666666666666666
train_0512,train,struk,cord-v2,1080,1920,4ccfa1f38d96bcbe9f663e87f8f74ad1,/content/dataset/raw/struk/train_0512.jpg,0.5625
train_0513,train,struk,cord-v2,960,1280,11ec19326c3ca3a207d7581b01d3e0ab,/content/dataset/raw/struk/train_0513.jpg,0.75
train_0514,train,struk,cord-v2,864,1296,735385663844268456c44869f8ca885c,/content/dataset/raw/struk/train_0514.jpg,0.6666666666666666
train_0515,train,struk,cord-v2,576,864,6d8c9f047b80021cc3eb252ce910d124,/content/dataset/raw/struk/train_0515.jpg,0.6666666666666666
train_0516,train,struk,cord-v2,2304,4096,3c49227cfda7b700ad0ac1331dd28ae7,/content/dataset/raw/struk/train_0516.jpg,0.5625
train_0517,train,struk,cord-v2,864,1296,6bddbd68d20cd49f4ed8c2607c13bdc3,/content/dataset/raw/struk/train_0517.jpg,0.6666666666666666
train_0518,train,struk,cord-v2,960,1280,3107bf5582da437acbe79877ef7e2c59,/content/dataset/raw/struk/train_0518.jpg,0.75
train_0519,train,struk,cord-v2,228,658,eaad19204ce8fe08ed911a23d422545c,/content/dataset/raw/struk/train_0519.jpg,0.3465045592705167
train_0520,train,struk,cord-v2,960,1280,c84dad92286e7f404b64255aef7947d0,/content/dataset/raw/struk/train_0520.jpg,0.75
train_0521,train,struk,cord-v2,576,864,0c2991f4803a896ecd3d4852ce1a5a81,/content/dataset/raw/struk/train_0521.jpg,0.6666666666666666
train_0522,train,struk,cord-v2,864,1296,8b6f748525ac963bcb249e726249c88e,/content/dataset/raw/struk/train_0522.jpg,0.6666666666666666
train_0523,train,struk,cord-v2,864,1296,b574ee565d0d5728a173ab0861b4d8d0,/content/dataset/raw/struk/train_0523.jpg,0.6666666666666666
train_0524,train,struk,cord-v2,1108,1478,105437e0e349466cfe813d5cd79f9a3d,/content/dataset/raw/struk/train_0524.jpg,0.7496617050067659
train_0525,train,struk,cord-v2,864,1296,7d0883a850a198a42fd9929ab4f2de84,/content/dataset/raw/struk/train_0525.jpg,0.6666666666666666
train_0526,train,struk,cord-v2,864,1296,5b1c4dc6dc0a061ae1b00358e3860a9c,/content/dataset/raw/struk/train_0526.jpg,0.6666666666666666
train_0527,train,struk,cord-v2,864,1296,5fa1f14a47bfeec67519fb135463ebe4,/content/dataset/raw/struk/train_0527.jpg,0.6666666666666666
train_0528,train,struk,cord-v2,864,1296,e5abe4769f613080f2bcb519fe588595,/content/dataset/raw/struk/train_0528.jpg,0.6666666666666666
train_0529,train,struk,cord-v2,1108,1478,c37a67010b40f9e56c573692564daf11,/content/dataset/raw/struk/train_0529.jpg,0.7496617050067659
train_0530,train,struk,cord-v2,864,1296,ffcda09493f7a0ae58f28ef3c36d7cf3,/content/dataset/raw/struk/train_0530.jpg,0.6666666666666666
train_0531,train,struk,cord-v2,864,1296,caf1bc9928bb9ae21f3aec93e4f79703,/content/dataset/raw/struk/train_0531.jpg,0.6666666666666666
train_0532,train,struk,cord-v2,960,1280,25096b64d66564eaac7747195f45b2ec,/content/dataset/raw/struk/train_0532.jpg,0.75
train_0533,train,struk,cord-v2,576,864,e299f2faa2db8a30a05a8ecd8080f7e7,/content/dataset/raw/struk/train_0533.jpg,0.6666666666666666
train_0534,train,struk,cord-v2,864,1296,e8d144876c22103c2f4019fabdf0eab6,/content/dataset/raw/struk/train_0534.jpg,0.6666666666666666
train_0535,train,struk,cord-v2,864,1296,2ed69294e8a15ad2c5ee11b9f87a763e,/content/dataset/raw/struk/train_0535.jpg,0.6666666666666666
train_0536,train,struk,cord-v2,864,1296,64ef1a8b6d7d46cbfc9b938b0f655387,/content/dataset/raw/struk/train_0536.jpg,0.6666666666666666
train_0537,train,struk,cord-v2,2304,4096,02657d115d497a307d55082483b4bd4e,/content/dataset/raw/struk/train_0537.jpg,0.5625
train_0538,train,struk,cord-v2,864,1296,61e9af7c34114dcd7be7b53b1e0ed9f0,/content/dataset/raw/struk/train_0538.jpg,0.6666666666666666
train_0539,train,struk,cord-v2,576,864,097a410886d6ba313555a222f355b405,/content/dataset/raw/struk/train_0539.jpg,0.6666666666666666
train_0540,train,struk,cord-v2,864,1296,be4e1cda1b0d3293b829adb2c4cfd05c,/content/dataset/raw/struk/train_0540.jpg,0.6666666666666666
train_0541,train,struk,cord-v2,576,864,da350d3b2896e6a67124d6c3905041e2,/content/dataset/raw/struk/train_0541.jpg,0.6666666666666666
train_0542,train,struk,cord-v2,1108,1478,7e34b899f54ce829ede6e373785fb0e1,/content/dataset/raw/struk/train_0542.jpg,0.7496617050067659
train_0543,train,struk,cord-v2,1080,1920,c776eba7bd7078c765f515ff85d6508b,/content/dataset/raw/struk/train_0543.jpg,0.5625
train_0544,train,struk,cord-v2,648,1152,81af7c582599932b0dbd9c3cf322cb38,/content/dataset/raw/struk/train_0544.jpg,0.5625
train_0545,train,struk,cord-v2,864,1296,38eb6b4dc194b5628f29f8158d84a754,/content/dataset/raw/struk/train_0545.jpg,0.6666666666666666
train_0546,train,struk,cord-v2,432,648,361a12eafcfe91d7939954cacc28d211,/content/dataset/raw/struk/train_0546.jpg,0.6666666666666666
train_0547,train,struk,cord-v2,1108,1478,918308925949d5c0417e12a136d449c9,/content/dataset/raw/struk/train_0547.jpg,0.7496617050067659
train_0548,train,struk,cord-v2,864,1296,0619fc0ed6adad42c85de88d05192ebe,/content/dataset/raw/struk/train_0548.jpg,0.6666666666666666
train_0549,train,struk,cord-v2,576,864,427060e34b73bd5fa6172b02ba874a1d,/content/dataset/raw/struk/train_0549.jpg,0.6666666666666666
train_0550,train,struk,cord-v2,864,1296,0636974f4c1717ce40e9605471da0aaa,/content/dataset/raw/struk/train_0550.jpg,0.6666666666666666
train_0551,train,struk,cord-v2,576,864,ee14e988626703af71c6b50b4b7ac493,/content/dataset/raw/struk/train_0551.jpg,0.6666666666666666
train_0552,train,struk,cord-v2,864,1296,696480382159590d07d40a001732bfb0,/content/dataset/raw/struk/train_0552.jpg,0.6666666666666666
train_0553,train,struk,cord-v2,576,864,0128ebad1ccac62cd14f3464375e4eb9,/content/dataset/raw/struk/train_0553.jpg,0.6666666666666666
train_0554,train,struk,cord-v2,864,1296,a8d482971f4c7119260f190e120b51a2,/content/dataset/raw/struk/train_0554.jpg,0.6666666666666666
train_0555,train,struk,cord-v2,1108,1478,65bddb93a221921afdaf960349814f03,/content/dataset/raw/struk/train_0555.jpg,0.7496617050067659
train_0556,train,struk,cord-v2,368,720,1780297d13d9e493941606e470929fa6,/content/dataset/raw/struk/train_0556.jpg,0.5111111111111111
train_0557,train,struk,cord-v2,1152,1728,3a501d68acce42607743bc2aa140ee42,/content/dataset/raw/struk/train_0557.jpg,0.6666666666666666
train_0558,train,struk,cord-v2,413,1024,0e5e912e24cef2efdf6707c8c50808a2,/content/dataset/raw/struk/train_0558.jpg,0.4033203125
train_0559,train,struk,cord-v2,960,1280,0079aed69df41d8b21b67847b514d56f,/content/dataset/raw/struk/train_0559.jpg,0.75
train_0560,train,struk,cord-v2,1536,2730,9713a68b91e7d578e24466cdb8d24f5e,/content/dataset/raw/struk/train_0560.jpg,0.5626373626373626
train_0561,train,struk,cord-v2,864,1296,e8f09d7bbbbd1e1b17509c6db988b695,/content/dataset/raw/struk/train_0561.jpg,0.6666666666666666
train_0562,train,struk,cord-v2,864,1296,3364c0559a3eb196dcf94c75cf7d0fe7,/content/dataset/raw/struk/train_0562.jpg,0.6666666666666666
train_0563,train,struk,cord-v2,686,1250,5c4ba526024ca871e311a5692916510b,/content/dataset/raw/struk/train_0563.jpg,0.5488
train_0564,train,struk,cord-v2,2304,4096,9aafc1d026f6e31e39f999bc4ba76b0f,/content/dataset/raw/struk/train_0564.jpg,0.5625
train_0565,train,struk,cord-v2,576,864,077b720d85e244684c363272c3c69783,/content/dataset/raw/struk/train_0565.jpg,0.6666666666666666
train_0566,train,struk,cord-v2,432,648,a668e77299dce28233059ba89b23f682,/content/dataset/raw/struk/train_0566.jpg,0.6666666666666666
train_0567,train,struk,cord-v2,864,1296,84f921250a3e5651b49c0c43aa99a85e,/content/dataset/raw/struk/train_0567.jpg,0.6666666666666666
train_0568,train,struk,cord-v2,1080,1920,3086d54abc0df8b29feb7d9bb77b5e86,/content/dataset/raw/struk/train_0568.jpg,0.5625
train_0569,train,struk,cord-v2,204,418,4956609cbc474724b9247bcb36446c10,/content/dataset/raw/struk/train_0569.jpg,0.4880382775119617
train_0570,train,struk,cord-v2,576,864,ee0ca92eefb602f24aceecd1589940b1,/content/dataset/raw/struk/train_0570.jpg,0.6666666666666666
train_0571,train,struk,cord-v2,576,864,254fe70b755b9b5da096af0dae2c6dc0,/content/dataset/raw/struk/train_0571.jpg,0.6666666666666666
train_0572,train,struk,cord-v2,576,864,e102b1c4dcb6801cf9e65306eb4cc0c3,/content/dataset/raw/struk/train_0572.jpg,0.6666666666666666
train_0573,train,struk,cord-v2,864,1296,8d09516985a99f5cdd1c63d81a00ba73,/content/dataset/raw/struk/train_0573.jpg,0.6666666666666666
train_0574,train,struk,cord-v2,1836,3264,c8399be2def1f85505847273e0c9db17,/content/dataset/raw/struk/train_0574.jpg,0.5625
